iata,icao,faa,latitude,longitude
,,03MD,39.5184472220001,-76.3459722219999
,,MD14,38.524288611,-76.683573333
ADW,KADW,,38.8108255560001,-76.8670463889999
,,MD93,39.375112222,-75.9066072219999
,,MD21,39.1180555560001,-76.096388889
,,04MD,39.518066667,-75.82145
,,MD11,39.2770538890001,-76.0627241669999
,,MD63,39.274831944,-76.009944167
,,MD51,39.217716667,-76.064016667
,,05MD,39.244218806,-76.198671444
,,23MD,39.255555556,-76.206944444
,,MD19,39.203165278,-76.024943889
,,1MD4,38.930469444,-76.920491667
,,MA33,42.6419277780001,-70.826769444
LWM,KLWM,,42.717042222,-71.123533333
,,16MA,42.708569444,-71.148527778
,,0MA2,42.5405805560001,-71.7606249999999
,,17MA,42.504812778,-71.778405278
,,MA48,42.4306508330001,-71.2525563889999
,,1MA8,42.4200000000001,-71.309444444
,,2MA4,42.5492583330001,-71.472563889
,,1MA4,42.6092583330001,-71.321726944
,,4MA7,42.191481944,-72.4500849999999
,,3MA7,42.4523186110001,-70.965605
,,33MA,42.5598166670001,-70.772269444
,,34MA,42.576336111,-70.738852778
,,1B9,42.0008791670001,-71.198041111
,,MA60,41.8938000000001,-70.9143999999999
,,3MA2,42.3161986110001,-73.0320461109999
,,6MA4,42.5973161110001,-70.970329722
,,MA46,42.1306527780001,-71.4842277779999
,,4MA3,42.1917611110001,-71.7695147219999
,,5MA5,42.1900972220001,-71.356169167
,,MA71,42.1550972220001,-71.386169722
,,0B5,42.5916111110001,-72.523
,,MA55,41.3348436110001,-70.299464444
ACK,KACK,,41.2532991670001,-70.0605113889999
,,19MA,41.285123056,-70.149739167
,,MA57,42.283429444,-71.366170278
,,5MA7,42.308428889,-71.3817263889999
,,MA44,41.4417794440001,-70.5703055559999
ORE,KORE,,42.5699975000001,-72.288497778
,,MA23,41.6273322220001,-70.399746667
,,MA49,42.54125,-70.927594444
,,MA63,42.0739905560001,-70.7980961109999
,,MA64,42.0753794440001,-70.815318611
,,06MA,42.690644444,-71.6089580559999
,,26MA,42.6961944440001,-71.550055556
PSF,KPSF,,42.4276201110001,-73.290839806
PYM,KPYM,,41.9087883330001,-70.727628056
,,1MA0,41.9401361110001,-70.6471722219999
,,07MA,41.9170475000001,-70.709480556
,,MA78,41.9178813890001,-70.627811389
,,3B0,42.1011111110001,-72.038833333
,,1MA6,42.067871944,-72.7445377779999
,,6MA3,42.0628722220001,-72.724537222
,,28MA,42.0798055560001,-72.818138889
,,5MA8,42.0087066670001,-72.7625944439999
,,60M,42.2905000000001,-71.964694444
,,MA68,42.1162327500001,-72.5425592779999
CEF,KCEF,,42.1940155560001,-72.5347866669999
,,6MA5,42.1224111110001,-72.604086111
,,3B3,42.4259025000001,-71.792850833
,,MA69,42.4520277780001,-71.088055556
,,MA92,42.3978733330001,-71.2578341669999
,,MA53,42.282036389,-72.214801667
,,10MA,42.2625922220001,-72.307025833
,,11MA,41.8073252780001,-70.75837
,,70MA,41.755038889,-70.714472222
,,MA77,42.375086111,-73.1476033329999
,,MA83,42.0275055560001,-71.8528249999999
,,5MA3,42.187593056,-72.143133056
BAF,KBAF,,42.1579444440001,-72.715861111
,,MA79,42.1759250000001,-72.724815
,,MA80,42.1198147220001,-72.8142627779999
,,23MA,42.5631472220001,-71.431451667
,,MA81,42.555088889,-71.925631111
,,MA94,42.2753708330001,-71.798682222
,,MA88,42.3900869440001,-72.9309311109999
,,8MD1,39.453441667,-76.209397222
APG,KAPG,,39.4654650000001,-76.1682922219999
ANP,KANP,,38.942876389,-76.56839
,,01MD,38.9991666670001,-76.455966667
,,3MD4,38.977611111,-76.639409722
,,20MD,38.990666667,-76.534166667
MTN,KMTN,,39.3256613890001,-76.4137561109999
,,8MD2,39.336111111,-76.586666667
,,3MD7,39.4026069440001,-76.504964167
,,MD71,39.2879194440001,-76.625786111
,,8MD3,39.351961111,-76.661836111
,,4MD1,38.3681705560001,-75.2307447219999
,,5MD9,38.9973319440001,-77.109978333
,,60MD,38.9996166670001,-77.095658333
,,4MD3,38.4397222220001,-75.159444444
,,2MD3,39.229,-77.345333333
,,02MD,38.672544444,-76.7097388889999
,,5MD1,39.4166666670001,-76.6777777779999
,,3MD8,38.6123413890001,-76.1710544439999
CGE,KCGE,,38.5393213890001,-76.030395278
,,MD33,38.5726000000001,-76.0668916669999
,,1MD1,38.5690094440001,-76.286335556
,,MD82,38.5398433330001,-76.2755013889999
,,MD04,38.568888889,-76.235833333
,,MD91,39.1523325000001,-76.0185541669999
,,0W3,39.567900278,-76.203051944
,,4MD4,38.340555556,-76.737222222
,,2MD1,38.308458333,-76.724686111
,,3MD1,38.7480055560001,-76.876836111
CGS,KCGS,,38.9804777780001,-76.922168611
,,MD25,39.2148222220001,-76.886925
,,2MD2,39.2364952780001,-76.826084722
,,6MD4,39.7194416670001,-76.208413889
,,W41,38.0181666670001,-75.826861111
,,MD52,37.9975000000001,-75.853202778
,,1W3,39.6059875,-78.760459722
,,MD65,39.6468972220001,-78.7322
CBE,KCBE,,39.615305833,-78.761478333
,,MD46,39.2695494440001,-77.005255556
,,MD22,38.783449444,-76.564680833
,,6MD1,38.836388889,-75.906388889
,,9MD9,38.85195,-75.6892833329999
,,3MD6,38.189014722,-76.4468961109999
,,4MD6,39.6250000000001,-76.2625
,,MD27,38.5565100000001,-76.692740833
ESN,KESN,,38.80416,-76.0689902779999
,,MD28,38.8092811110001,-75.992160833
,,MD29,38.7702833330001,-76.07695
,,MD72,38.727833333,-76.9921527779999
FDK,KFDK,,39.4170211110001,-77.374732222
,,4MD8,39.3585738890001,-77.3394663889999
,,7MD3,39.4225277780001,-77.414944444
,,3MD0,39.348158611,-77.336095556
VKX,KVKX,,38.7486416670001,-76.955922222
GAI,KGAI,,39.1683333330001,-77.1659999999999
,,MD34,39.1534402780001,-77.216648611
,,MD36,39.145109167,-76.501350556
,,0MD0,39.136583333,-76.6197999999999
,,6MD7,39.339166667,-75.766666667
,,MD42,39.6195438890001,-77.227483333
,,MD83,38.520833333,-77.0680555559999
,,MD97,38.461511667,-77.046364167
,,6MD6,38.528508333,-76.970977778
,,MD37,39.087052778,-76.897196111
,,W50,39.2435444440001,-77.149873611
,,1MD5,39.1920508330001,-77.1066463889999
,,2W6,38.3153566670001,-76.5501158329999
,,7MD0,39.066666667,-75.733333333
,,MD1,39.2993611110001,-75.7993888889999
,,W00,38.9413519440001,-76.772383056
,,0MD6,39.3812144440001,-77.1058141669999
,,MD55,38.397624444,-77.1860894439999
,,1MD6,38.9462222220001,-76.8683055559999
,,MD56,39.5689894440001,-77.121371111
,,16MD,39.6671916670001,-75.9612361109999
,,2MD8,39.333434444,-79.4414372219999
,,3MD2,39.4128527780001,-79.401344444
,,4MD2,39.4298175000001,-79.4539349999999
,,42MD,39.4682666670001,-79.425283333
,,2G4,39.580805556,-79.3359444439999
,,0MD7,38.9092805560001,-76.1196674999999
,,3MD9,38.118181667,-76.391338333
RJD,KRJD,,38.970113333,-75.866324444
,,8MD6,38.397068889,-77.146921667
,,1MD7,39.1010694440001,-77.2001861109999
NUI,KNUI,,38.1460000000001,-76.428472222
,,MD64,38.7995613890001,-76.272449444
SBY,KSBY,,38.340189444,-75.509478056
,,1N5,38.412769333,-75.616930778
,,MD49,38.362308333,-75.5973
,,4MD7,39.646388889,-77.3666666669999
,,7MD9,38.7361111110001,-76.3166666669999
,,MD13,39.398995556,-76.5883008329999
,,08MD,39.3884194440001,-76.610813889
,,MD74,39.4742683330001,-77.1952597219999
,,MD75,39.3417700000001,-77.303595
,,MD05,38.5075000000001,-77.121616667
DMW,KDMW,,39.6082777780001,-77.007666667
,,2W2,39.4670183330001,-77.017431944
,,07MD,39.6090472220001,-77.0479972219999
,,M00,44.2675688890001,-69.7817111109999
,,08ME,44.8142238890001,-70.345343611
BGR,KBGR,,44.8074444440001,-68.8281388889999
,,06B,44.9070133330001,-68.8050361109999
,,ME02,44.8082444440001,-68.7521305559999
BHB,KBHB,,44.4497052780001,-68.361489722
,,ME07,44.3980500000001,-68.2195833329999
BST,KBST,,44.4093888890001,-69.011833333
,,1ME1,44.410638889,-69.0091944439999
,,ME60,44.4683997220001,-69.8178263889999
,,ME61,43.294526944,-70.899505
,,09ME,43.340833333,-70.854722222
,,0B1,44.425166667,-70.809916667
,,B19,43.4641111110001,-70.4723888889999
,,39B,46.202472222,-69.240388889
,,1ME,46.0608750000001,-69.409444444
,,ME18,45.8833766670001,-69.2328277779999
,,29ME,44.448,-69.530333333
,,ME19,46.616141944,-69.5222780559999
,,ME04,46.609475278,-69.530611667
,,ME28,43.823688889,-70.330052778
,,ME2,44.6800000000001,-67.264361111
,,43B,44.7268750000001,-67.9913611109999
,,68JY,43.9316666670001,-70.7566666669999
,,1B0,45.0045075,-69.2374366669999
,,44B,45.1774722220001,-69.2446666669999
,,ME85,45.1833880560001,-69.235600556
,,MD81,38.9147222220001,-76.5047222219999
EDG,KEDG,,39.3918736110001,-76.2911238889999
,,58M,39.574166667,-75.869777778
,,93MD,39.561833333,-75.8348333329999
,,MD12,39.636388889,-77.292777778
,,7MD2,39.6850000000001,-77.3183333329999
,,W42,39.501323611,-76.4113347219999
,,00MD,38.757057778,-75.753820833
,,7MD1,38.7034480560001,-75.851045556
,,MD95,39.482047778,-76.8816449999999
,,MD31,39.5794000000001,-76.374013889
,,MD32,39.436263889,-77.420661111
FME,KFME,,39.085333889,-76.759459722
,,50MD,38.9675222220001,-76.182780556
,,8MD4,38.9805555560001,-75.777777778
HGR,KHGR,,39.7085000000001,-77.7265
,,MD30,39.6417625,-77.749715833
,,7MD4,39.5991666670001,-77.763888889
,,22MD,39.586944444,-77.645
,,M06,39.5415022220001,-76.069671667
,,MD08,39.532252778,-76.102888889
,,MD35,38.4348391670001,-75.651316389
,,3MD5,38.621226667,-75.8413233329999
,,2W5,38.597048611,-77.072458333
,,MD40,39.5495500000001,-76.562745278
,,8MD7,38.2386111110001,-76.659722222
,,MD02,38.301433333,-76.6367999999999
,,MD45,38.2306833330001,-76.6288491669999
,,7MD5,38.302055556,-76.639311111
,,2MD6,38.1440155560001,-76.4721749999999
,,8MD5,39.4983333330001,-77.221666667
,,2MD7,39.211218333,-76.671912778
,,MD47,39.3328819440001,-77.0969249999999
,,MD48,39.47344,-76.500242778
,,MD50,38.3612347220001,-76.405227778
,,4MD0,38.3742905560001,-76.483008056
,,MD80,38.455383333,-75.7971666669999
,,2MD0,38.0487341670001,-75.70354
OXB,KOXB,,38.310479167,-75.124025278
,,MD58,39.1272222220001,-77.0225
,,18MD,39.1547272220001,-77.055000417
,,4MD9,39.4805555560001,-76.760555556
NHK,KNHK,,38.286333611,-76.409971389
,,6MD8,38.442088889,-75.402958333
,,MD57,38.007067222,-75.617426944
,,MD00,38.0462330560001,-75.553258333
,,7MD7,38.0004000000001,-75.5829805559999
,,0MD9,38.561105556,-76.5960249999999
,,62MD,38.488805556,-76.643633333
,,5MD5,38.1961111110001,-75.709444444
,,2MD4,38.394561389,-75.557423333
,,11MD,38.4333333330001,-75.6277777779999
,,MD68,39.411216944,-76.7163616669999
,,3W3,38.918111111,-76.358833333
,,7MD8,38.856504167,-76.36162
,,W29,38.976454722,-76.329966944
,,MD69,39.3334438890001,-76.083003611
,,MD70,39.181221667,-75.9088275
,,0MD1,39.187333333,-75.7927116669999
,,25MD,39.1675388890001,-75.840211111
,,32MD,39.1894444440001,-75.876833333
,,MD20,39.6362111110001,-77.1227605559999
,,MD76,39.5586111110001,-76.990833333
,,1MD8,39.6828775000001,-77.097204722
,,6MD3,39.596944444,-77.546666667
,,MD78,39.3834363890001,-77.070258333
,,8MD0,39.3833333330001,-77.0175
,,MD79,39.252886667,-76.084391389
,,0ME4,44.7424694440001,-68.474402778
,,ME89,43.6084119440001,-70.9681199999999
,,02ME,43.5373000000001,-70.929366667
,,ME24,44.2832708330001,-69.2392097219999
,,ME86,46.3083333330001,-68.843611111
,,ME3,46.395833333,-69.0049999999999
LEW,KLEW,,44.0484727780001,-70.2835075
AUG,KAUG,,44.320686944,-69.7973086109999
,,ME08,45.0403338890001,-69.868947222
,,ME15,44.412013889,-68.587997222
,,08B,44.0000000000001,-69.887138889
,,0B2,44.763833333,-68.7678611109999
,,18ME,43.893597222,-69.495405556
,,ME03,45.336161944,-69.050874444
BXM,KBXM,,43.892355111,-69.9388296939999
,,ME42,43.904963889,-69.8911666669999
,,ME70,45.0375558330001,-69.4792147219999
,,ME14,44.230633611,-69.1230944439999
CAR,KCAR,,46.8716388890001,-68.018194444
,,B21,45.0853197220001,-70.2163224999999
,,ME06,45.027854167,-67.309434444
EPM,KEPM,,44.910111111,-67.012694444
,,ME01,43.9570177780001,-70.462556111
,,6ME6,44.3533333330001,-70.395
,,03M,44.315222222,-69.887055556
,,3B4,43.143134306,-70.773436111
,,ME20,44.5992319440001,-69.623935
,,64ME,43.7391638890001,-70.312905556
,,78ME,43.753055556,-70.259166667
,,ME23,44.6265388890001,-70.1620694439999
,,ME00,46.7657055560001,-67.847391667
,,ME25,47.166151111,-68.3919861109999
FVE,KFVE,,47.2855000000001,-68.3127222219999
IZG,KIZG,,43.9911388890001,-70.947888889
,,57ME,43.9177777780001,-70.854444444
,,4ME4,44.006769444,-70.933630556
,,40ME,44.105891667,-70.955977778
,,ME27,44.9009022220001,-68.8022583329999
,,ME91,43.6750797220001,-70.495608333
,,ME80,43.9338888890001,-70.356388889
,,ME39,44.235361111,-70.1325555559999
,,52B,45.4746127780001,-69.6038574999999
,,ME30,45.466767222,-69.599466111
,,3B1,45.462831389,-69.551649444
,,21M,45.4783055560001,-69.619305556
,,ME33,43.7786936110001,-70.0131033329999
,,03ME,44.0842372220001,-70.6272827779999
,,ME11,44.34229,-70.2878355559999
,,ME47,44.854505556,-69.456436389
LRG,KLRG,,45.3618500000001,-68.5344577779999
,,20ME,44.0583333330001,-70.098611111
,,ME75,43.9539661110001,-70.1414411109999
,,ME12,44.3878444440001,-70.2545024999999
,,B10,44.41,-70.146083333
,,65B,44.8365555560001,-67.026972222
,,70ME,43.5205444440001,-70.648686111
MVM,KMVM,,44.7030955560001,-67.478590278
,,35ME,43.871433333,-68.893555556
,,ME40,46.528888889,-67.8766666669999
,,66B,45.0296222220001,-67.365966667
,,04ME,44.6667286110001,-69.893944167
,,70B,45.728381111,-68.8444855559999
,,77ME,44.433398889,-70.216169167
,,ME59,44.2031277780001,-69.607544444
,,0ME7,43.8397166670001,-70.4620166669999
,,15ME,43.8152777780001,-70.229166667
OLD,KOLD,,44.9523350000001,-68.674495556
,,81B,44.1574444440001,-70.4812777779999
,,92ME,45.2195833330001,-68.639083333
,,85B,46.0933055560001,-68.56425
,,ME88,44.9917447220001,-67.074425278
,,3ME7,44.460597222,-70.396958333
,,2B7,44.7685277780001,-69.3744166669999
,,ME72,45.8833708330001,-69.9828433329999
,,ME05,46.750041111,-68.471154167
,,90ME,44.523055556,-70.545555556
,,ME69,44.068964167,-70.064496944
,,98M,43.5757166670001,-70.518858333
SFM,KSFM,,43.3938055560001,-70.708
,,ME87,43.4487194440001,-70.768594444
,,ME32,45.090333333,-69.258655556
,,ME66,43.6125822220001,-70.3572719439999
,,12ME,44.322327778,-69.20725
,,55ME,44.318055556,-69.1383333329999
,,92B,47.193096111,-68.231426111
,,ME29,44.7577277780001,-69.7144111109999
,,ME51,43.7370222220001,-70.610611944
,,93B,44.173222222,-68.6802499999999
,,ME5,44.165388889,-68.428166667
,,ME64,43.3750813890001,-70.929228611
,,ME79,45.3056058330001,-69.3467147219999
,,24ME,43.8222222220001,-70.4427777779999
IWI,KIWI,,43.961416667,-69.712555556
,,2ME3,45.0413500000001,-68.9900222219999
,,72ME,44.635277778,-68.6324999999999
,,2MI5,42.9416963890001,-85.486411389
ADG,KADG,,41.8676366670001,-84.077305833
,,35D,42.5304365280001,-85.8237789999999
,,38MI,42.466944444,-85.979166667
AMN,KAMN,,43.3221419440001,-84.6879386109999
,,7D3,43.8755356390001,-85.8420824999999
,,4M4,43.128584722,-84.3812930559999
,,MI68,41.937543889,-86.501408333
,,41G,42.840998611,-84.479047222
BTL,KBTL,,42.306472806,-85.250088944
,,9MI1,42.331666667,-85.296666667
,,3CM,43.5469444440001,-83.895472222
,,03MI,43.5508566670001,-83.862195556
SJX,KSJX,,45.6922222220001,-85.566611111
,,6Y8,45.7212926110001,-85.519726222
,,56C,43.0756805560001,-85.268523611
,,MI25,41.9222652780001,-86.545576389
,,45G,42.5699569440001,-83.7785125
,,6G8,42.0942138890001,-84.2409180559999
,,MI66,42.0588888890001,-84.239333333
,,54MI,42.8102777780001,-84.083055556
,,6MI6,41.852823056,-86.436127778
,,30MI,41.859212778,-86.327791111
,,MI88,42.732249444,-85.905310833
CAD,KCAD,,44.2753475000001,-85.418944444
,,0MI7,42.0430555560001,-83.359444444
,,W87,42.0178777780001,-83.372161111
CFS,KCFS,,43.4588608330001,-83.4454466669999
,,8MI9,42.3050000000001,-84.106666667
,,MI20,42.252638889,-84.007444444
,,50G,43.1810227220001,-84.1324455
,,48D,43.834444444,-84.7402222219999
,,7N4,42.07775,-83.986023611
,,51G,43.143402333,-83.79698125
,,MI05,43.166692778,-83.787462222
OEB,KOEB,,41.933488889,-85.052308333
,,MI85,41.9379388890001,-84.989208333
,,53MI,42.5933055560001,-83.4999444439999
,,7MI7,42.3805936110001,-85.5775097219999
HUL,KHUL,,46.124606944,-67.7923602779999
,,57B,44.3024722220001,-68.910583333
,,59B,45.6324441670001,-70.2474947219999
,,60B,45.63338,-70.266178611
,,ME92,44.5167302780001,-70.222281944
,,ME34,44.1736875,-69.4286558329999
,,05ME,44.657021667,-67.55916
,,ME45,43.4056411110001,-70.4322725
,,ME46,43.4123075000001,-70.446717222
,,ME35,44.9314566670001,-69.007261389
,,PG1,44.8677222220001,-68.977105556
,,ME95,44.103233333,-70.2150722219999
,,ME16,46.9504277780001,-67.8858611109999
,,63B,43.763027778,-70.672472222
MLT,KMLT,,45.6478333330001,-68.6855555559999
,,76B,43.9869166670001,-70.618472222
,,71ME,43.966944444,-70.601111111
,,3ME8,43.9949833330001,-70.641333333
,,5ME,43.953888889,-70.587472222
,,ME74,44.7513888890001,-68.982777778
,,74ME,44.0651750000001,-69.533522222
,,54ME,43.9494444440001,-70.3202777779999
,,ME68,44.8200652780001,-69.238380833
,,78B,45.6542141670001,-68.9494877779999
OWK,KOWK,,44.7155000000001,-69.866472222
,,ME57,43.3589727780001,-70.735334167
,,ME41,44.1525800000001,-68.8764208329999
,,01ME,46.778888889,-68.5002777779999
PWM,KPWM,,43.6456435000001,-70.308616361
PQI,KPQI,,46.688963889,-68.044791389
,,83B,46.7059722220001,-68.060638889
PNN,KPNN,,45.2006597220001,-67.564398889
,,8B0,44.9920913890001,-70.6650852779999
,,M57,44.953305556,-70.663055556
,,ME09,43.930074167,-70.4531111109999
RKD,KRKD,,44.0601422220001,-69.099669722
,,ME76,44.1431388890001,-69.085411111
,,ME22,45.6711666670001,-69.806777778
,,ME17,44.6602333330001,-70.588
,,13ME,45.7763730560001,-69.809340278
,,05B,47.1589319440001,-67.931968333
,,17ME,47.2025,-67.9916666669999
,,ME67,47.1275427780001,-67.9658580559999
,,ME55,44.072777778,-68.819638889
,,ME6,44.174527778,-70.0189444439999
,,ME90,43.6131352780001,-70.696446389
WVL,KWVL,,44.5332500000001,-69.6755277779999
,,ME71,44.669780556,-70.42815
,,ME65,43.8584611110001,-69.884191667
,,07ME,43.7383333330001,-70.339166667
,,67ME,43.7228250000001,-70.346666667
APN,KAPN,,45.0780833330001,-83.5603055559999
,,MI62,45.0770833330001,-83.448066667
ARB,KARB,,42.2229275560001,-83.745708833
,,MI32,42.285416667,-83.7276027779999
,,MI14,42.2832083330001,-83.729036111
,,Y93,44.996894889,-84.127234361
,,1MI2,42.699754167,-83.247436667
,,39G,43.030477778,-82.669463889
,,MI01,43.057805,-82.676869444
BAX,KBAX,,43.780227778,-82.985416944
,,E53,43.846233333,-83.046791667
ACB,KACB,,44.9885775000001,-85.198346667
,,43G,42.1771791670001,-83.545023611
,,71MI,42.084444444,-83.517222222
BEH,KBEH,,42.1283808330001,-86.424881111
,,C20,41.951055556,-86.368083333
RQB,KRQB,,43.7226388890001,-85.504055556
,,19MI,43.694883889,-85.4737941669999
,,44G,41.8550375,-83.870769444
,,6Y1,45.7662976670001,-84.5038139439999
,,N98,45.208813444,-84.989885556
BFA,KBFA,,45.165841528,-84.924113889
,,MI23,43.346944444,-83.8666666669999
,,28MI,44.874443333,-85.792584722
,,5MI1,43.2513888890001,-85.542777778
CVX,KCVX,,45.304861111,-85.275305556
,,70MI,45.3141666670001,-85.275
FPK,KFPK,,42.5740888890001,-84.812097222
,,MI11,42.5342036110001,-84.801375
,,49G,42.57795,-84.9090125
,,2M7,45.531616667,-84.308044444
SLH,KSLH,,45.653737778,-84.519297778
,,55G,43.2978000000001,-82.607863889
,,4MI8,43.2416666670001,-82.582777778
,,50D,46.009079667,-88.2740256389999
,,39MI,46.1688361110001,-88.1723575
,,12MI,43.0516933330001,-83.491894444
,,MI07,42.2972600000001,-83.227149444
,,MI40,42.3208708330001,-83.219371667
,,56MI,42.289922222,-83.215755556
DET,KDET,,42.4093275000001,-83.010173889
,,5MI0,42.356380556,-83.057347222
,,0MI9,42.368708333,-83.085377778
,,MI74,42.329760278,-83.053531667
,,17MI,42.418058333,-83.1826166669999
ONZ,KONZ,,42.0990780560001,-83.16146
DTW,KDTW,,42.2124311110001,-83.353393333
YIP,KYIP,,42.240273889,-83.5314611109999
,,MI10,42.8658888890001,-84.705398611
,,2E8,42.425131944,-83.868554167
,,48MI,42.7274166670001,-85.715638889
,,C91,41.992916667,-86.128277778
,,13MI,41.9833027780001,-86.114558333
,,2E2,42.9516083330001,-82.775865278
,,Y87,44.7905163890001,-86.0027698059999
ESC,KESC,,45.722674167,-87.093715833
,,9C8,43.8948611110001,-85.28475
,,MI15,42.7291986110001,-82.665194167
,,MI81,42.5134444440001,-83.357777778
,,4MI7,43.813358889,-84.821686111
,,MI76,42.5500269440001,-86.2167008329999
,,MI60,44.591388889,-85.3108333329999
FNT,KFNT,,42.965463889,-83.744738056
,,01MI,43.0494711110001,-83.679678611
,,3DA,43.0568406940001,-83.804600083
,,5M6,44.1403708330001,-84.436975
,,3GM,43.0340555560001,-86.198166667
,,4D0,42.7748819440001,-84.733136389
,,Y98,46.620364722,-85.920083639
,,2MI1,42.9537611110001,-85.622516667
,,9MI3,42.9655819440001,-85.6711419439999
,,MI63,42.9592777780001,-85.663694444
,,MI97,42.9690027780001,-85.665186111
GRR,KGRR,,42.8808333330001,-85.522805556
,,MI78,42.9166925000001,-85.783367222
GOV,KGOV,,44.6803333330001,-84.728861111
,,6MI0,44.6147333330001,-84.951983333
,,8MI6,42.5922277780001,-82.57195
,,C04,43.6416333330001,-86.329066111
,,9D9,42.6633061110001,-85.3457533329999
,,1MI4,43.4219166670001,-84.194766667
,,5Y1,46.0354291670001,-84.417697222
,,3MI6,42.656974722,-83.650221944
,,13D,42.629166667,-83.683083333
,,Y95,45.0832195,-83.9384945
,,MI49,41.9115833330001,-84.633
JYM,KJYM,,41.921302778,-84.586698611
BIV,KBIV,,42.7427777780001,-86.107833333
,,Y88,44.6057041390001,-85.756790111
,,Y70,42.937927861,-85.060573028
IMT,KIMT,,45.818356389,-88.114544444
,,Y73,46.078819444,-88.6355
IWD,KIWD,,46.5274813890001,-90.131394444
